"year","zone","indicator","measure","value"
"2008","S01002256","Number In 5 Year Cohort","Count",10
"2009","S01002256","Number In 5 Year Cohort","Count",7
"2010","S01002256","Number In 5 Year Cohort","Count",5
"2011","S01002256","Number In 5 Year Cohort","Count",8
"2012","S01002256","Number In 5 Year Cohort","Count",9
"2013","S01002256","Number In 5 Year Cohort","Count",15
"2013","S01002256","Number Vaccinated Against MMR By 5 Years","Count",15
"2008","S01002256","Number Vaccinated Against MMR By 5 Years","Count",10
"2011","S01002256","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002256","Number Vaccinated Against MMR By 5 Years","Count",9
"2009","S01002256","Number Vaccinated Against MMR By 5 Years","Count",7
"2010","S01002256","Number Vaccinated Against MMR By 5 Years","Count",5
"2012","S01002256","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002256","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002256","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002256","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002256","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002256","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002257","Number In 5 Year Cohort","Count",11
"2009","S01002257","Number In 5 Year Cohort","Count",6
"2010","S01002257","Number In 5 Year Cohort","Count",7
"2011","S01002257","Number In 5 Year Cohort","Count",7
"2012","S01002257","Number In 5 Year Cohort","Count",11
"2013","S01002257","Number In 5 Year Cohort","Count",10
"2013","S01002257","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01002257","Number Vaccinated Against MMR By 5 Years","Count",11
"2011","S01002257","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002257","Number Vaccinated Against MMR By 5 Years","Count",11
"2009","S01002257","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01002257","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002257","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002257","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002257","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002257","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002257","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002257","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002258","Number In 5 Year Cohort","Count",7
"2009","S01002258","Number In 5 Year Cohort","Count",3
"2010","S01002258","Number In 5 Year Cohort","Count",3
"2011","S01002258","Number In 5 Year Cohort","Count",6
"2012","S01002258","Number In 5 Year Cohort","Count",3
"2013","S01002258","Number In 5 Year Cohort","Count",12
"2013","S01002258","Number Vaccinated Against MMR By 5 Years","Count",12
"2008","S01002258","Number Vaccinated Against MMR By 5 Years","Count",5
"2011","S01002258","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002258","Number Vaccinated Against MMR By 5 Years","Count",3
"2009","S01002258","Number Vaccinated Against MMR By 5 Years","Count",3
"2010","S01002258","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002258","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002258","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002258","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002258","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002258","Percentage Vaccinated Against Mmr By 5 Years","Ratio","71.4"
"2009","S01002258","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002259","Number In 5 Year Cohort","Count",5
"2009","S01002259","Number In 5 Year Cohort","Count",6
"2010","S01002259","Number In 5 Year Cohort","Count",7
"2011","S01002259","Number In 5 Year Cohort","Count",3
"2012","S01002259","Number In 5 Year Cohort","Count",3
"2013","S01002259","Number In 5 Year Cohort","Count",8
"2013","S01002259","Number Vaccinated Against MMR By 5 Years","Count",8
"2008","S01002259","Number Vaccinated Against MMR By 5 Years","Count",5
"2011","S01002259","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002259","Number Vaccinated Against MMR By 5 Years","Count",3
"2009","S01002259","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01002259","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002259","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002259","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002259","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002259","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002259","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002259","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002260","Number In 5 Year Cohort","Count",10
"2009","S01002260","Number In 5 Year Cohort","Count",14
"2010","S01002260","Number In 5 Year Cohort","Count",10
"2011","S01002260","Number In 5 Year Cohort","Count",9
"2012","S01002260","Number In 5 Year Cohort","Count",11
"2013","S01002260","Number In 5 Year Cohort","Count",10
"2013","S01002260","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01002260","Number Vaccinated Against MMR By 5 Years","Count",10
"2011","S01002260","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002260","Number Vaccinated Against MMR By 5 Years","Count",11
"2009","S01002260","Number Vaccinated Against MMR By 5 Years","Count",14
"2010","S01002260","Number Vaccinated Against MMR By 5 Years","Count",10
"2012","S01002260","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002260","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002260","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002260","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2008","S01002260","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002260","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002261","Number In 5 Year Cohort","Count",17
"2009","S01002261","Number In 5 Year Cohort","Count",12
"2010","S01002261","Number In 5 Year Cohort","Count",11
"2011","S01002261","Number In 5 Year Cohort","Count",9
"2012","S01002261","Number In 5 Year Cohort","Count",9
"2013","S01002261","Number In 5 Year Cohort","Count",10
"2013","S01002261","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01002261","Number Vaccinated Against MMR By 5 Years","Count",15
"2011","S01002261","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01002261","Number Vaccinated Against MMR By 5 Years","Count",9
"2009","S01002261","Number Vaccinated Against MMR By 5 Years","Count",11
"2010","S01002261","Number Vaccinated Against MMR By 5 Years","Count",10
"2012","S01002261","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002261","Percentage Vaccinated Against Mmr By 5 Years","Ratio","90.9"
"2013","S01002261","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002261","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002261","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.2"
"2009","S01002261","Percentage Vaccinated Against Mmr By 5 Years","Ratio","91.7"
"2008","S01002262","Number In 5 Year Cohort","Count",10
"2009","S01002262","Number In 5 Year Cohort","Count",9
"2010","S01002262","Number In 5 Year Cohort","Count",9
"2011","S01002262","Number In 5 Year Cohort","Count",5
"2012","S01002262","Number In 5 Year Cohort","Count",14
"2013","S01002262","Number In 5 Year Cohort","Count",7
"2013","S01002262","Number Vaccinated Against MMR By 5 Years","Count",6
"2008","S01002262","Number Vaccinated Against MMR By 5 Years","Count",9
"2011","S01002262","Number Vaccinated Against MMR By 5 Years","Count",5
"2012","S01002262","Number Vaccinated Against MMR By 5 Years","Count",13
"2009","S01002262","Number Vaccinated Against MMR By 5 Years","Count",9
"2010","S01002262","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01002262","Percentage Vaccinated Against Mmr By 5 Years","Ratio","92.9"
"2010","S01002262","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002262","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2011","S01002262","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002262","Percentage Vaccinated Against Mmr By 5 Years","Ratio",90
"2009","S01002262","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002263","Number In 5 Year Cohort","Count",7
"2009","S01002263","Number In 5 Year Cohort","Count",11
"2010","S01002263","Number In 5 Year Cohort","Count",7
"2011","S01002263","Number In 5 Year Cohort","Count",8
"2012","S01002263","Number In 5 Year Cohort","Count",7
"2013","S01002263","Number In 5 Year Cohort","Count",6
"2013","S01002263","Number Vaccinated Against MMR By 5 Years","Count",6
"2008","S01002263","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01002263","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002263","Number Vaccinated Against MMR By 5 Years","Count",7
"2009","S01002263","Number Vaccinated Against MMR By 5 Years","Count",11
"2010","S01002263","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002263","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002263","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002263","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002263","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002263","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002263","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002264","Number In 5 Year Cohort","Count",7
"2009","S01002264","Number In 5 Year Cohort","Count",8
"2010","S01002264","Number In 5 Year Cohort","Count",12
"2011","S01002264","Number In 5 Year Cohort","Count",7
"2012","S01002264","Number In 5 Year Cohort","Count",12
"2013","S01002264","Number In 5 Year Cohort","Count",11
"2013","S01002264","Number Vaccinated Against MMR By 5 Years","Count",11
"2008","S01002264","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01002264","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002264","Number Vaccinated Against MMR By 5 Years","Count",12
"2009","S01002264","Number Vaccinated Against MMR By 5 Years","Count",8
"2010","S01002264","Number Vaccinated Against MMR By 5 Years","Count",11
"2012","S01002264","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002264","Percentage Vaccinated Against Mmr By 5 Years","Ratio","91.7"
"2013","S01002264","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002264","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002264","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002264","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002265","Number In 5 Year Cohort","Count",21
"2009","S01002265","Number In 5 Year Cohort","Count",16
"2010","S01002265","Number In 5 Year Cohort","Count",23
"2011","S01002265","Number In 5 Year Cohort","Count",20
"2012","S01002265","Number In 5 Year Cohort","Count",22
"2013","S01002265","Number In 5 Year Cohort","Count",26
"2013","S01002265","Number Vaccinated Against MMR By 5 Years","Count",24
"2008","S01002265","Number Vaccinated Against MMR By 5 Years","Count",19
"2011","S01002265","Number Vaccinated Against MMR By 5 Years","Count",20
"2012","S01002265","Number Vaccinated Against MMR By 5 Years","Count",19
"2009","S01002265","Number Vaccinated Against MMR By 5 Years","Count",15
"2010","S01002265","Number Vaccinated Against MMR By 5 Years","Count",21
"2012","S01002265","Percentage Vaccinated Against Mmr By 5 Years","Ratio","86.4"
"2010","S01002265","Percentage Vaccinated Against Mmr By 5 Years","Ratio","91.3"
"2013","S01002265","Percentage Vaccinated Against Mmr By 5 Years","Ratio","92.3"
"2011","S01002265","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002265","Percentage Vaccinated Against Mmr By 5 Years","Ratio","90.5"
"2009","S01002265","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.8"
"2008","S01002266","Number In 5 Year Cohort","Count",3
"2009","S01002266","Number In 5 Year Cohort","Count",2
"2010","S01002266","Number In 5 Year Cohort","Count",4
"2011","S01002266","Number In 5 Year Cohort","Count",2
"2012","S01002266","Number In 5 Year Cohort","Count",5
"2013","S01002266","Number In 5 Year Cohort","Count",7
"2013","S01002266","Number Vaccinated Against MMR By 5 Years","Count",7
"2008","S01002266","Number Vaccinated Against MMR By 5 Years","Count",2
"2011","S01002266","Number Vaccinated Against MMR By 5 Years","Count",2
"2012","S01002266","Number Vaccinated Against MMR By 5 Years","Count",5
"2009","S01002266","Number Vaccinated Against MMR By 5 Years","Count",2
"2010","S01002266","Number Vaccinated Against MMR By 5 Years","Count",4
"2012","S01002266","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002266","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002266","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002266","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002266","Percentage Vaccinated Against Mmr By 5 Years","Ratio","66.7"
"2009","S01002266","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002267","Number In 5 Year Cohort","Count",9
"2009","S01002267","Number In 5 Year Cohort","Count",16
"2010","S01002267","Number In 5 Year Cohort","Count",10
"2011","S01002267","Number In 5 Year Cohort","Count",16
"2012","S01002267","Number In 5 Year Cohort","Count",13
"2013","S01002267","Number In 5 Year Cohort","Count",14
"2013","S01002267","Number Vaccinated Against MMR By 5 Years","Count",13
"2008","S01002267","Number Vaccinated Against MMR By 5 Years","Count",8
"2011","S01002267","Number Vaccinated Against MMR By 5 Years","Count",15
"2012","S01002267","Number Vaccinated Against MMR By 5 Years","Count",13
"2009","S01002267","Number Vaccinated Against MMR By 5 Years","Count",16
"2010","S01002267","Number Vaccinated Against MMR By 5 Years","Count",10
"2012","S01002267","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002267","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002267","Percentage Vaccinated Against Mmr By 5 Years","Ratio","92.9"
"2011","S01002267","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.8"
"2008","S01002267","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2009","S01002267","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002268","Number In 5 Year Cohort","Count",10
"2009","S01002268","Number In 5 Year Cohort","Count",5
"2010","S01002268","Number In 5 Year Cohort","Count",12
"2011","S01002268","Number In 5 Year Cohort","Count",9
"2012","S01002268","Number In 5 Year Cohort","Count",7
"2013","S01002268","Number In 5 Year Cohort","Count",11
"2013","S01002268","Number Vaccinated Against MMR By 5 Years","Count",11
"2008","S01002268","Number Vaccinated Against MMR By 5 Years","Count",9
"2011","S01002268","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01002268","Number Vaccinated Against MMR By 5 Years","Count",6
"2009","S01002268","Number Vaccinated Against MMR By 5 Years","Count",5
"2010","S01002268","Number Vaccinated Against MMR By 5 Years","Count",12
"2012","S01002268","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2010","S01002268","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002268","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002268","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002268","Percentage Vaccinated Against Mmr By 5 Years","Ratio",90
"2009","S01002268","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002269","Number In 5 Year Cohort","Count",6
"2009","S01002269","Number In 5 Year Cohort","Count",7
"2010","S01002269","Number In 5 Year Cohort","Count",9
"2011","S01002269","Number In 5 Year Cohort","Count",5
"2012","S01002269","Number In 5 Year Cohort","Count",7
"2013","S01002269","Number In 5 Year Cohort","Count",9
"2013","S01002269","Number Vaccinated Against MMR By 5 Years","Count",9
"2008","S01002269","Number Vaccinated Against MMR By 5 Years","Count",6
"2011","S01002269","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002269","Number Vaccinated Against MMR By 5 Years","Count",7
"2009","S01002269","Number Vaccinated Against MMR By 5 Years","Count",7
"2010","S01002269","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01002269","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002269","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002269","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002269","Percentage Vaccinated Against Mmr By 5 Years","Ratio",60
"2008","S01002269","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002269","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002270","Number In 5 Year Cohort","Count",17
"2009","S01002270","Number In 5 Year Cohort","Count",10
"2010","S01002270","Number In 5 Year Cohort","Count",11
"2011","S01002270","Number In 5 Year Cohort","Count",8
"2012","S01002270","Number In 5 Year Cohort","Count",21
"2013","S01002270","Number In 5 Year Cohort","Count",18
"2013","S01002270","Number Vaccinated Against MMR By 5 Years","Count",17
"2008","S01002270","Number Vaccinated Against MMR By 5 Years","Count",16
"2011","S01002270","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002270","Number Vaccinated Against MMR By 5 Years","Count",21
"2009","S01002270","Number Vaccinated Against MMR By 5 Years","Count",9
"2010","S01002270","Number Vaccinated Against MMR By 5 Years","Count",10
"2012","S01002270","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002270","Percentage Vaccinated Against Mmr By 5 Years","Ratio","90.9"
"2013","S01002270","Percentage Vaccinated Against Mmr By 5 Years","Ratio","94.4"
"2011","S01002270","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2008","S01002270","Percentage Vaccinated Against Mmr By 5 Years","Ratio","94.1"
"2009","S01002270","Percentage Vaccinated Against Mmr By 5 Years","Ratio",90
"2008","S01002271","Number In 5 Year Cohort","Count",5
"2009","S01002271","Number In 5 Year Cohort","Count",6
"2010","S01002271","Number In 5 Year Cohort","Count",6
"2011","S01002271","Number In 5 Year Cohort","Count",8
"2012","S01002271","Number In 5 Year Cohort","Count",5
"2013","S01002271","Number In 5 Year Cohort","Count",6
"2013","S01002271","Number Vaccinated Against MMR By 5 Years","Count",6
"2008","S01002271","Number Vaccinated Against MMR By 5 Years","Count",5
"2011","S01002271","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002271","Number Vaccinated Against MMR By 5 Years","Count",4
"2009","S01002271","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01002271","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002271","Percentage Vaccinated Against Mmr By 5 Years","Ratio",80
"2010","S01002271","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002271","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002271","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002271","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002271","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002272","Number In 5 Year Cohort","Count",4
"2009","S01002272","Number In 5 Year Cohort","Count",4
"2010","S01002272","Number In 5 Year Cohort","Count",9
"2011","S01002272","Number In 5 Year Cohort","Count",8
"2012","S01002272","Number In 5 Year Cohort","Count",7
"2013","S01002272","Number In 5 Year Cohort","Count",9
"2013","S01002272","Number Vaccinated Against MMR By 5 Years","Count",9
"2008","S01002272","Number Vaccinated Against MMR By 5 Years","Count",4
"2011","S01002272","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002272","Number Vaccinated Against MMR By 5 Years","Count",6
"2009","S01002272","Number Vaccinated Against MMR By 5 Years","Count",4
"2010","S01002272","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01002272","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2010","S01002272","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002272","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002272","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002272","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002272","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002273","Number In 5 Year Cohort","Count",9
"2009","S01002273","Number In 5 Year Cohort","Count",4
"2010","S01002273","Number In 5 Year Cohort","Count",8
"2011","S01002273","Number In 5 Year Cohort","Count",4
"2012","S01002273","Number In 5 Year Cohort","Count",5
"2013","S01002273","Number In 5 Year Cohort","Count",6
"2013","S01002273","Number Vaccinated Against MMR By 5 Years","Count",6
"2008","S01002273","Number Vaccinated Against MMR By 5 Years","Count",9
"2011","S01002273","Number Vaccinated Against MMR By 5 Years","Count",4
"2012","S01002273","Number Vaccinated Against MMR By 5 Years","Count",5
"2009","S01002273","Number Vaccinated Against MMR By 5 Years","Count",2
"2010","S01002273","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002273","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002273","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002273","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002273","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002273","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002273","Percentage Vaccinated Against Mmr By 5 Years","Ratio",50
"2008","S01002274","Number In 5 Year Cohort","Count",10
"2009","S01002274","Number In 5 Year Cohort","Count",10
"2010","S01002274","Number In 5 Year Cohort","Count",8
"2011","S01002274","Number In 5 Year Cohort","Count",9
"2012","S01002274","Number In 5 Year Cohort","Count",11
"2013","S01002274","Number In 5 Year Cohort","Count",11
"2013","S01002274","Number Vaccinated Against MMR By 5 Years","Count",11
"2008","S01002274","Number Vaccinated Against MMR By 5 Years","Count",10
"2011","S01002274","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01002274","Number Vaccinated Against MMR By 5 Years","Count",11
"2009","S01002274","Number Vaccinated Against MMR By 5 Years","Count",10
"2010","S01002274","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002274","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002274","Percentage Vaccinated Against Mmr By 5 Years","Ratio",75
"2013","S01002274","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002274","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002274","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002274","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002275","Number In 5 Year Cohort","Count",25
"2009","S01002275","Number In 5 Year Cohort","Count",23
"2010","S01002275","Number In 5 Year Cohort","Count",17
"2011","S01002275","Number In 5 Year Cohort","Count",23
"2012","S01002275","Number In 5 Year Cohort","Count",18
"2013","S01002275","Number In 5 Year Cohort","Count",33
"2013","S01002275","Number Vaccinated Against MMR By 5 Years","Count",33
"2008","S01002275","Number Vaccinated Against MMR By 5 Years","Count",24
"2011","S01002275","Number Vaccinated Against MMR By 5 Years","Count",23
"2012","S01002275","Number Vaccinated Against MMR By 5 Years","Count",18
"2009","S01002275","Number Vaccinated Against MMR By 5 Years","Count",22
"2010","S01002275","Number Vaccinated Against MMR By 5 Years","Count",17
"2012","S01002275","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002275","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002275","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002275","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002275","Percentage Vaccinated Against Mmr By 5 Years","Ratio",96
"2009","S01002275","Percentage Vaccinated Against Mmr By 5 Years","Ratio","95.7"
"2008","S01002276","Number In 5 Year Cohort","Count",12
"2009","S01002276","Number In 5 Year Cohort","Count",9
"2010","S01002276","Number In 5 Year Cohort","Count",11
"2011","S01002276","Number In 5 Year Cohort","Count",12
"2012","S01002276","Number In 5 Year Cohort","Count",6
"2013","S01002276","Number In 5 Year Cohort","Count",12
"2013","S01002276","Number Vaccinated Against MMR By 5 Years","Count",12
"2008","S01002276","Number Vaccinated Against MMR By 5 Years","Count",11
"2011","S01002276","Number Vaccinated Against MMR By 5 Years","Count",12
"2012","S01002276","Number Vaccinated Against MMR By 5 Years","Count",6
"2009","S01002276","Number Vaccinated Against MMR By 5 Years","Count",9
"2010","S01002276","Number Vaccinated Against MMR By 5 Years","Count",11
"2012","S01002276","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002276","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002276","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002276","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002276","Percentage Vaccinated Against Mmr By 5 Years","Ratio","91.7"
"2009","S01002276","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002277","Number In 5 Year Cohort","Count",13
"2009","S01002277","Number In 5 Year Cohort","Count",9
"2010","S01002277","Number In 5 Year Cohort","Count",8
"2011","S01002277","Number In 5 Year Cohort","Count",8
"2012","S01002277","Number In 5 Year Cohort","Count",13
"2013","S01002277","Number In 5 Year Cohort","Count",16
"2013","S01002277","Number Vaccinated Against MMR By 5 Years","Count",15
"2008","S01002277","Number Vaccinated Against MMR By 5 Years","Count",11
"2011","S01002277","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002277","Number Vaccinated Against MMR By 5 Years","Count",12
"2009","S01002277","Number Vaccinated Against MMR By 5 Years","Count",9
"2010","S01002277","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002277","Percentage Vaccinated Against Mmr By 5 Years","Ratio","92.3"
"2010","S01002277","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002277","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.8"
"2011","S01002277","Percentage Vaccinated Against Mmr By 5 Years","Ratio",75
"2008","S01002277","Percentage Vaccinated Against Mmr By 5 Years","Ratio","84.6"
"2009","S01002277","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002278","Number In 5 Year Cohort","Count",19
"2009","S01002278","Number In 5 Year Cohort","Count",16
"2010","S01002278","Number In 5 Year Cohort","Count",6
"2011","S01002278","Number In 5 Year Cohort","Count",16
"2012","S01002278","Number In 5 Year Cohort","Count",18
"2013","S01002278","Number In 5 Year Cohort","Count",14
"2013","S01002278","Number Vaccinated Against MMR By 5 Years","Count",12
"2008","S01002278","Number Vaccinated Against MMR By 5 Years","Count",17
"2011","S01002278","Number Vaccinated Against MMR By 5 Years","Count",15
"2012","S01002278","Number Vaccinated Against MMR By 5 Years","Count",17
"2009","S01002278","Number Vaccinated Against MMR By 5 Years","Count",15
"2010","S01002278","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002278","Percentage Vaccinated Against Mmr By 5 Years","Ratio","94.4"
"2010","S01002278","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002278","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2011","S01002278","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.8"
"2008","S01002278","Percentage Vaccinated Against Mmr By 5 Years","Ratio","89.5"
"2009","S01002278","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.8"
"2008","S01002279","Number In 5 Year Cohort","Count",25
"2009","S01002279","Number In 5 Year Cohort","Count",24
"2010","S01002279","Number In 5 Year Cohort","Count",22
